station,adf_stat,p_value
Donnersbergerbruecke,-9.067645673845508,4.38838879772479e-15
Hackerbruecke,-13.965459289550768,4.441403618508946e-26
Hauptbahnhof_tief,-15.19952209448313,5.856237289845438e-28
Karlsplatz_Stachus,-8.433873084754493,1.8389410260494713e-13
Marienplatz,-6.906900111004585,1.2405830340322577e-09
Isartor,-13.554083563182584,2.3784685270643774e-25
Rosenheimer_Platz,-5.273313386925613,6.217414090956212e-06
Ostbahnhof,-5.429863114282221,2.9308416218404753e-06
Leuchtenbergring,-3.1275751110915824,0.024578674554167904
Pasing,-8.562325084505469,8.628444841910403e-14
Laim,-3.0078659484922547,0.0341663207618962
Hirschgarten,-5.36479376404003,4.014292835003063e-06
Donnersbergerbruecke,-11.664711216588755,1.896340766105307e-21
Hackerbruecke,-11.257848448854283,1.650021645123932e-20
Hauptbahnhof_tief,-8.127262928437087,1.1144984422912775e-12
Karlsplatz_Stachus,-5.081887896492957,1.5243517679136344e-05
Marienplatz,-6.29683215588201,3.489225229370383e-08
Isartor,-8.182081631735457,8.080572243045784e-13
Rosenheimer_Platz,-11.140143351556715,3.1230560468661816e-20
Ostbahnhof,-4.019263738655381,0.0013129327057686767
Leuchtenbergring,-6.740362408722457,3.1300945847517965e-09
Pasing,-2.4338295924614886,0.13241497502163524
Laim,-2.5819045075767955,0.09679520884620846
Hirschgarten,-2.3720187368615995,0.14979013311376044
Donnersbergerbruecke,-2.0086748809687527,0.2827824675325525
Hackerbruecke,-2.3933022216063446,0.14363573772792632
Hauptbahnhof_tief,-2.923173851370501,0.042718798371735124
Karlsplatz_Stachus,-2.2197611098438546,0.19915164491045423
Marienplatz,-2.1951134252554017,0.2080237797576489
Isartor,-2.8083511345692203,0.05709073422751415
Rosenheimer_Platz,-3.151317182798296,0.02298130381219762
Ostbahnhof,-2.8885741996710665,0.04669288686553067
Leuchtenbergring,-2.380366246504695,0.1473547387038293
Pasing,-2.729766480657336,0.0690274799961797
Laim,-12.365049373650372,5.437987181196729e-23
Hirschgarten,-3.9201891859266706,0.0018911889023423955
Donnersbergerbruecke,-5.835637586592138,3.8825016749136235e-07
Hackerbruecke,-2.16379661609244,0.2196465070431627
Hauptbahnhof_tief,-4.450067877942891,0.00024178801497422653
Karlsplatz_Stachus,-4.254698988419918,0.0005316690855715115
Marienplatz,-1.2766672659804479,0.6397783262268979
Isartor,-1.1668242061920635,0.6877018714930434
Rosenheimer_Platz,-3.6697106301781393,0.004559945151737627
Ostbahnhof,-0.4968790501969638,0.8926240914564756
Leuchtenbergring,-2.854250284012704,0.05093258912470041
Pasing,-2.728294174870355,0.06926880427519072
Laim,-4.1463308598076445,0.000811144894550011
Hirschgarten,-3.7250790703477556,0.0037739089043666682
Donnersbergerbruecke,-4.717830326027982,7.789658570897214e-05
Hackerbruecke,-1.8160617288112213,0.3725171503391581
Hauptbahnhof_tief,-3.811337494030112,0.0027934244833593314
Karlsplatz_Stachus,-3.597110944744349,0.005816501098913886
Marienplatz,-1.1889067030916,0.6783494709519686
Isartor,-1.1373011383038432,0.699969817611092
Rosenheimer_Platz,-2.6536638827607972,0.08240532334733025
Ostbahnhof,-0.7199876123326256,0.8415041460785252
Leuchtenbergring,-2.539207215018908,0.10622382073928177
Pasing,-2.7340577069655496,0.06832792986462868
Laim,-12.278208326650565,8.338522118230532e-23
Hirschgarten,-3.9066111506087067,0.001986727827294074
Donnersbergerbruecke,-5.818304163193906,4.2411077222368806e-07
Hackerbruecke,-1.9314961304970002,0.3173924411596244
Hauptbahnhof_tief,-4.354703154505753,0.0003566877673466437
Karlsplatz_Stachus,-4.3102963878540255,0.00042632431848281624
Marienplatz,-1.273094047504557,0.641390184652918
Isartor,-1.1804351929795458,0.6819548707139238
Rosenheimer_Platz,-3.313092403305243,0.01430329108573979
Ostbahnhof,-0.6455981638217345,0.8603423360729612
Leuchtenbergring,-2.8452329133963175,0.052097399256666004
Pasing,-6.308893031609049,3.2714978942658293e-08
Laim,-5.749928852550071,5.999322443443972e-07
Hirschgarten,-2.8341748222593774,0.05355551802316135
Donnersbergerbruecke,-4.103706199083706,0.0009549524890527081
Hackerbruecke,-2.278723400150381,0.17892193920012
Hauptbahnhof_tief,-4.314769807427481,0.0004187665525640798
Karlsplatz_Stachus,9.605992889813617,1.0
Marienplatz,-1.946680301813755,0.31042966579732767
Isartor,-1.4443879708900647,0.5608208437598773
Rosenheimer_Platz,-4.3216316685538985,0.0004074191182680675
Ostbahnhof,-0.5921518833064221,0.8727455367621144
Leuchtenbergring,1.2928200921376343,0.996568431045975
Pasing,-7.209538523506729,2.2536720234297991e-10
Laim,-3.1323054019156564,0.024252994894848116
Hirschgarten,-6.902704389768912,1.2700025468238135e-09
Donnersbergerbruecke,-3.2092453849560654,0.019455718598184426
Hackerbruecke,0.4844730209773211,0.9843934469842264
Hauptbahnhof_tief,-5.176186160793572,9.831572909751066e-06
Karlsplatz_Stachus,-4.266411813480888,0.0005076181490727147
Marienplatz,0.07452742768323332,0.9642783108741267
Isartor,1.428694042578012,0.9972406744221358
Rosenheimer_Platz,7.192746581117389,1.0
Ostbahnhof,0.9085306795760527,0.9932006502250526
Leuchtenbergring,-0.4139180552807565,0.907748896410077
Pasing,-2.761553113158103,0.063978957439684
Laim,-1.4700824922264335,0.5482557997799787
Hirschgarten,-1.1323119830338937,0.7020158016632059
Donnersbergerbruecke,-0.046347350217698674,0.9545271977458201
Hackerbruecke,-2.009614450473483,0.2823734741626823
Hauptbahnhof_tief,-1.4055955141759235,0.5795906382272973
Karlsplatz_Stachus,-4.408652463117773,0.00028653977522709323
Marienplatz,-2.047304705235079,0.2662242579580711
Isartor,-1.879834213270655,0.34160638162721785
Rosenheimer_Platz,-1.1465505244908099,0.6961558220095743
Ostbahnhof,-1.0998307931974287,0.715139378165838
Leuchtenbergring,-1.4547472944520126,0.5557667599721838
Pasing,-2.687337743828525,0.07625513926527112
Laim,-11.52652983709106,3.9238862180484405e-21
Hirschgarten,-3.2723726047829635,0.016159500241715422
Donnersbergerbruecke,-3.9263260489119483,0.001849421497938711
Hackerbruecke,-1.3966698765922387,0.5838715761445383
Hauptbahnhof_tief,-3.003986935247775,0.03452374448394088
Karlsplatz_Stachus,-3.674260053018363,0.004490127057706192
Marienplatz,-1.3126759788091895,0.6233532691773749
Isartor,-1.2858626228789047,0.635615106988799
Rosenheimer_Platz,-2.1321240499492142,0.231795040218174
Ostbahnhof,-1.0965576650632545,0.7164427144034546
Leuchtenbergring,-2.299080056398582,0.17226484330079195
Pasing,-2.7297664806499036,0.06902747999739617
Laim,-12.365049373686325,5.437987180238539e-23
Hirschgarten,-3.920189185903523,0.0018911889025015763
Donnersbergerbruecke,-5.835637586559009,3.882501675569812e-07
Hackerbruecke,-2.163796608372761,0.21964650995614304
Hauptbahnhof_tief,-4.450067877990387,0.00024178801492693525
Karlsplatz_Stachus,-4.254736976823632,0.0005315893728301462
Marienplatz,-1.27666726331575,0.6397783274301718
Isartor,-1.1668242038956007,0.6877018724578878
Rosenheimer_Platz,-3.669710630102063,0.004559945152913369
Ostbahnhof,-0.49687904885321943,0.8926240917174609
Leuchtenbergring,-2.8542502846989173,0.05093258903687973
Pasing,-2.7282941748728358,0.06926880427478362
Laim,-11.945710292014992,4.435452882034218e-22
Hirschgarten,-3.725079070341096,0.0037739089044532526
Donnersbergerbruecke,-4.7178303260300725,7.789658570826513e-05
Hackerbruecke,-1.816061727217065,0.37251715112467565
Hauptbahnhof_tief,-3.811337494297636,0.002793424480721089
Karlsplatz_Stachus,-3.597105594832924,0.005816604271559333
Marienplatz,-1.1889067059319363,0.6783494697395205
Isartor,-1.1373011407841735,0.699969816591968
Rosenheimer_Platz,-3.0244443710391855,0.032673807499193325
Ostbahnhof,-0.7199876089330229,0.8415041469823177
Leuchtenbergring,-2.539207216010596,0.1062238205125518
Pasing,-2.5923241412616704,0.09459411182613275
Laim,-2.1923205716522305,0.20904444351418577
Hirschgarten,-2.0577056245825047,0.26185774777823134
Donnersbergerbruecke,-1.5374442617506126,0.5149136348833497
Hackerbruecke,-1.4503087181127048,0.5579342567880943
Hauptbahnhof_tief,-1.9426043051011128,0.3122915987118996
Karlsplatz_Stachus,-1.844402469241774,0.358650394559482
Marienplatz,-1.9097501569811977,0.3274883227730092
Isartor,-2.0870005454935634,0.2497737723986202
Rosenheimer_Platz,-1.855386916493792,0.3533305493690282
Ostbahnhof,-2.082515496708255,0.2516030768301812
Leuchtenbergring,-2.1091936646488043,0.2408338888903453
Pasing,-6.3088930294471535,3.2714979320691996e-08
Laim,-5.743901922738923,6.184756880094341e-07
Hirschgarten,-2.834174830524569,0.053555516920973475
Donnersbergerbruecke,-4.642856131339922,0.00010760731401207406
Hackerbruecke,-2.2787234183461513,0.17892193317453442
Hauptbahnhof_tief,-4.314769807728643,0.00041876655205955795
Karlsplatz_Stachus,9.60616885982164,1.0
Marienplatz,-1.9466803465384825,0.31042964539585205
Isartor,-1.4443880127178856,0.5608208233865275
Rosenheimer_Platz,0.7298212862731678,0.990414595963317
Ostbahnhof,-0.5921518806908027,0.8727455373465824
Leuchtenbergring,1.29282008972071,0.9965684310322372
Pasing,-7.137541495941655,3.3901867231607165e-10
Laim,-3.132305402041465,0.024252994886235956
Hirschgarten,-7.606036261690514,2.3209734446948683e-11
Donnersbergerbruecke,-2.011075257066778,0.28173819798247046
Hackerbruecke,33.89704476410341,1.0
Hauptbahnhof_tief,-5.176186161179588,9.831572891973924e-06
Karlsplatz_Stachus,-4.266411806110183,0.0005076181638795917
Marienplatz,19.393546170098695,1.0
Isartor,23.442428424034926,1.0
Rosenheimer_Platz,7.192746657509851,1.0
Ostbahnhof,-3.54626096730713,0.006875526395607931
Leuchtenbergring,-0.40574072450507404,0.9091358604983678
Pasing,-1.424325639671031,0.5705601514124319
Laim,-4.645570917680579,0.00010636414324672613
Hirschgarten,-1.2591575020006638,0.6476446417882258
Donnersbergerbruecke,-0.3063542143555398,0.9245995515823878
Hackerbruecke,-1.948469384300811,0.30961407452280015
Hauptbahnhof_tief,-1.4055955138855696,0.5795906383667987
Karlsplatz_Stachus,-4.408652461924534,0.0002865397766229328
Marienplatz,-1.525295050630896,0.5209632041979544
Isartor,-1.8762906477219958,0.3432956066587548
Rosenheimer_Platz,-1.8582774219306117,0.351935926207505
Ostbahnhof,-1.1012590071240165,0.7145695665901807
Leuchtenbergring,-1.455577091077528,0.5553612149415837
Pasing,-3.295796499047888,0.015067419879109683
Laim,-0.04924912561069117,0.954264714207519
Hirschgarten,-5.847107722613095,3.661693323992552e-07
Donnersbergerbruecke,-9.250762603540077,1.4944614130118681e-15
Hackerbruecke,-8.433220695135985,1.8460183285495522e-13
Hauptbahnhof_tief,-3.171399885948753,0.02170100815513039
Karlsplatz_Stachus,9.601681732103978,1.0
Marienplatz,-0.9575043473944259,0.7684465054300665
Isartor,-0.8106462132087408,0.8159748025182594
Rosenheimer_Platz,-3.3647996530282733,0.012219003059178215
Ostbahnhof,-0.9322301753443558,0.7771733847716338
Leuchtenbergring,-0.12098838883937343,0.9473074654650757
Pasing,-4.065166450563804,0.0011052058384493912
Laim,-10.966335370397616,8.085975952385144e-20
Hirschgarten,-10.79510712559798,2.0851585259692004e-19
Donnersbergerbruecke,-10.3501179103112,2.549697635552396e-18
Hackerbruecke,-12.090990984204337,2.122847715721533e-22
Hauptbahnhof_tief,-4.654562960794749,0.00010234372577555667
Karlsplatz_Stachus,7.423545630116857,1.0
Marienplatz,-1.2159716771688573,0.6666876406323077
Isartor,-0.9632408657821278,0.7664342180287618
Rosenheimer_Platz,-2.147125551028326,0.2259919787291889
Ostbahnhof,-6.119190775938274,8.940635031459475e-08
Leuchtenbergring,0.3920907060548158,0.9811967412370809
Pasing,-4.003734716660862,0.0013910809442243559
Laim,-12.074453133610945,2.3074214309805756e-22
Hirschgarten,-8.684324317789832,4.2032257039786713e-14
Donnersbergerbruecke,-8.275840962092195,4.659230449022928e-13
Hackerbruecke,-10.71630099353829,3.234930363546821e-19
Hauptbahnhof_tief,-3.917678697015051,0.00190852599859616
Karlsplatz_Stachus,8.695978359412745,1.0
Marienplatz,-1.0213680923259518,0.7453912224646049
Isartor,-7.802046318272575,7.448439368709253e-12
Rosenheimer_Platz,-5.021618799831213,2.0107510184878847e-05
Ostbahnhof,-7.090881553410392,4.4136004141605296e-10
Leuchtenbergring,0.3077187460148593,0.9776958594735851
Pasing,-3.9872526848760668,0.0014787506677958091
Laim,-11.520206349038991,4.0574356785590295e-21
Hirschgarten,-10.442033698291958,1.5132513916428567e-18
Donnersbergerbruecke,-10.213565759672985,5.556590337775149e-18
Hackerbruecke,-11.36747746565432,9.1510330281036e-21
Hauptbahnhof_tief,-4.560768448921512,0.00015247346699044631
Karlsplatz_Stachus,7.240823951313779,1.0
Marienplatz,-1.222723727311062,0.6637449566463997
Isartor,-8.805677640880429,2.0549880468326816e-14
Rosenheimer_Platz,-5.934862735569469,2.3338620335558784e-07
Ostbahnhof,-6.623880435243189,5.942982622662893e-09
Leuchtenbergring,0.2122853127436298,0.9729422829387588
Pasing,-6.308893029124822,3.271497937705551e-08
Laim,-0.08345852368011569,0.9510614068588257
Hirschgarten,-6.603793663630464,6.634167680366473e-09
Donnersbergerbruecke,-0.837721451034626,0.8077898501703655
Hackerbruecke,-11.406652129941852,7.421312300993307e-21
Hauptbahnhof_tief,-4.314769807773288,0.00041876655198476643
Karlsplatz_Stachus,0.5931247299729394,0.9874449339212134
Marienplatz,-0.5716728420709379,0.8772552030583403
Isartor,-0.3872954089534191,0.9121984764296422
Rosenheimer_Platz,-4.321631662191924,0.000407419128652842
Ostbahnhof,-4.502060962284156,0.00019496062145978155
Leuchtenbergring,1.2974751682678454,0.9965947617619701
Pasing,-6.734228751661065,3.2379972012446534e-09
Laim,205.92440971189978,1.0
Hirschgarten,185.42521134469405,1.0
Donnersbergerbruecke,136.3339957322869,1.0
Hackerbruecke,49.71422388115723,1.0
Hauptbahnhof_tief,11.369895216907667,1.0
Karlsplatz_Stachus,25.9146804194421,1.0
Marienplatz,7.277388436640494,1.0
Isartor,-5.991449684548742,1.7417098080970808e-07
Rosenheimer_Platz,0.06600384200636239,0.9636618908557627
Ostbahnhof,-5.780174165903847,5.147770553747451e-07
Leuchtenbergring,16.427933646413948,1.0
Pasing,-2.325035353006702,0.16402064426449126
Laim,-2.956062645715459,0.03920634162689132
Hirschgarten,-3.0611194505641093,0.029567554584958394
Donnersbergerbruecke,-4.2006981430702135,0.0006571095342929136
Hackerbruecke,-2.8895634912407964,0.04657515122163815
Hauptbahnhof_tief,-4.237233249894582,0.0005695357540857991
Karlsplatz_Stachus,-4.149297478419677,0.0008019328964293256
Marienplatz,-2.0082277488918137,0.2829772114550664
Isartor,-2.908782454913632,0.04433620781071948
Rosenheimer_Platz,-2.400331642933511,0.1416428267990461
Ostbahnhof,-2.7198099196125844,0.0706725715037579
Leuchtenbergring,-2.049728175001871,0.2652033110957376
Pasing,-3.832927547468455,0.0025878303467024313
Laim,-3.9264749630219846,0.0018484187055973096
Hirschgarten,-2.3689457577829724,0.1506937152859606
Donnersbergerbruecke,-2.713202444891149,0.07178140045935921
Hackerbruecke,-2.5979687803719944,0.09341780636739577
Hauptbahnhof_tief,-2.8456557866937757,0.052042291332797745
Karlsplatz_Stachus,-2.6522927854242457,0.0826637109660357
Marienplatz,-2.864188349064598,0.04967370482413599
Isartor,-2.656021562550634,0.0819624847193795
Rosenheimer_Platz,-3.706666811764398,0.004020350738646253
Ostbahnhof,-2.5401627488230494,0.10600552535713448
Leuchtenbergring,-2.574774969867378,0.09832364230798207
Pasing,-8.860357950596027,1.488638805918528e-14
Laim,-6.330281713750212,2.9177678886645394e-08
Hirschgarten,-8.27635992891807,4.645041963117472e-13
Donnersbergerbruecke,-6.480920587399942,1.2956966110895994e-08
Hackerbruecke,-6.1970807230106635,5.929451229197143e-08
Hauptbahnhof_tief,-6.198561733029792,5.8831600062115816e-08
Karlsplatz_Stachus,-5.09004551085103,1.4679720240773804e-05
Marienplatz,-5.538889673206072,1.7195797195499548e-06
Isartor,-5.708080468558647,7.408132108965446e-07
Rosenheimer_Platz,-5.570846939220055,1.4686826197493535e-06
Ostbahnhof,-4.362849006400895,0.00034514299326451333
Leuchtenbergring,-4.103290985541715,0.0009564640868017804
Pasing,-8.53754291707323,9.985263220003647e-14
Laim,-5.555297315202915,1.5859523366920958e-06
Hirschgarten,-4.713690123818157,7.93082933922818e-05
Donnersbergerbruecke,-4.566604648467923,0.00014876933567159375
Hackerbruecke,-4.182635392532979,0.0007049430949434376
Hauptbahnhof_tief,-3.9962817961871715,0.0014301064909020941
Karlsplatz_Stachus,-4.587739358788222,0.0001360604546859586
Marienplatz,-4.3976783655350795,0.00029965347162055965
Isartor,-4.087314831250567,0.0010163560431220326
Rosenheimer_Platz,-4.35452438167455,0.00035694518624426367
Ostbahnhof,-4.113735731173013,0.0009191121249558489
Leuchtenbergring,-4.883754840218091,3.750451886418703e-05
Pasing,-10.347674505105227,2.5853823834804397e-18
Laim,-5.842458139169946,3.7496793023539775e-07
Hirschgarten,-2.3108505612769785,0.16849232710836454
Donnersbergerbruecke,-7.904909409471298,4.0911729865183656e-12
Hackerbruecke,-11.225000947669788,1.9705598599536158e-20
Hauptbahnhof_tief,-2.67968717167184,0.07761971461165569
Karlsplatz_Stachus,-7.586857813486903,2.5929260361932865e-11
Marienplatz,-5.153348578384086,1.093961510178478e-05
Isartor,-4.906673918963355,3.384606332558281e-05
Rosenheimer_Platz,-5.286799129201539,5.831155758282417e-06
Ostbahnhof,-4.629363324281299,0.00011399477554816697
Leuchtenbergring,-5.749672036166753,6.007112061138138e-07
Pasing,-0.882118975407588,0.7938038513218523
Laim,-1.4222096795704897,0.571583428603809
Hirschgarten,-3.8564195651961675,0.0023800428431811882
Donnersbergerbruecke,-1.5280746202428377,0.5195803514939888
Hackerbruecke,-1.2935590811200024,0.6321138659092107
Hauptbahnhof_tief,-2.9682280818275233,0.03796992159503999
Karlsplatz_Stachus,-3.283266427569369,0.01564323760673274
Marienplatz,-1.0748014470144909,0.7250154899848603
Isartor,-3.0817273857322354,0.027935330243506144
Rosenheimer_Platz,-1.511735292409695,0.527698276238693
Ostbahnhof,-3.0405273345225643,0.03127910496707891
Leuchtenbergring,-1.4856782875463876,0.5405838150330041
Pasing,-7.752482936417449,9.935112578416439e-12
Laim,-4.40720378530684,0.0002882391843935536
Hirschgarten,-5.661347965009603,9.364306814745493e-07
Donnersbergerbruecke,-4.8340626126415165,4.678746446192913e-05
Hackerbruecke,-5.2046986856091175,8.599947955056373e-06
Hauptbahnhof_tief,-5.077244132105398,1.55737467722519e-05
Karlsplatz_Stachus,-4.653507046380916,0.00010280819656274673
Marienplatz,-4.758214146127706,6.533164717470326e-05
Isartor,-4.942295183192973,2.883264187199688e-05
Rosenheimer_Platz,-4.751068918844546,6.740332931448e-05
Ostbahnhof,-4.735861152885204,7.202426232992741e-05
Leuchtenbergring,-5.2581379237595876,6.681756608051774e-06
Pasing,-10.769051907905096,2.4104833494634148e-19
Laim,-15.463187744489979,2.6891075036653023e-28
Hirschgarten,-14.316003717558987,1.1626274664259092e-26
Donnersbergerbruecke,-14.856685944771845,1.7440488906685433e-27
Hackerbruecke,-14.045705534124302,3.243726861646746e-26
